time,flux,flux_err,quality
2447.701441849146,0.993003249168396,0.011476226150989532,0
2447.7083868737145,0.9879178404808044,0.011476226150989532,0
2447.7153318973683,0.9918887615203857,0.011476226150989532,0
2447.722276920167,0.9699996709823608,0.011476226150989532,0
2447.7292219429664,0.9983607530593872,0.011476226150989532,0
2447.7361669657666,1.0060510635375977,0.011476226150989532,0
2447.7500570113666,0.9935080409049988,0.011476226150989532,0
2447.757002033252,0.9952728152275085,0.011476226150989532,0
2447.7639470542836,1.004941463470459,0.011476226150989532,0
2447.7708920753153,1.0005730390548706,0.011476226150989532,0
2447.777837096346,0.980438232421875,0.011476226150989532,0
2447.791727138409,1.0102601051330566,0.011476226150989532,0
2447.7986721585316,1.0030490159988403,0.011476226150989532,0
2447.8056171778044,0.9908103346824646,0.011476226150989532,2048
2447.812562197079,0.9938005208969116,0.011476226150989532,0
2447.819507216351,0.9923932552337646,0.011476226150989532,0
2447.826452235625,1.0093271732330322,0.011476226150989532,0
2447.8333972548976,0.9906424283981323,0.011476226150989532,0
2447.840342273273,0.9914097785949707,0.011476226150989532,0
2447.847287290809,1.0023729801177979,0.011476226150989532,0
2447.854232308343,1.0129320621490479,0.011476226150989532,0
2447.861177325878,1.0170352458953857,0.011476226150989532,0
2447.868122343411,0.9872048497200012,0.011476226150989532,0
2447.875067360947,0.9821193218231201,0.011476226150989532,2048
2447.8820123775945,1.0030171871185303,0.011476226150989532,0
2447.8889573934166,1.0001394748687744,0.011476226150989532,0
2447.8959024092383,0.9970061182975769,0.011476226150989532,0
2447.90284742506,1.0080605745315552,0.011476226150989532,0
2447.909792440881,1.014163851737976,0.011476226150989532,0
2447.916737456703,0.9972639679908752,0.011476226150989532,0
2447.923682471654,0.9930616617202759,0.011476226150989532,0
2447.930627485793,0.9808319807052612,0.011476226150989532,0
2447.937572499932,1.005566120147705,0.011476226150989532,0
2447.94451751407,1.0011329650878906,0.011476226150989532,0
2447.95146252821,1.0172579288482666,0.011476226150989532,0
2447.958407542348,1.014417290687561,0.011476226150989532,2048
2447.9722975681216,0.9985360503196716,0.011476226150989532,0
2447.979242580613,0.9981567859649658,0.011476226150989532,0
2447.986187593102,1.011258840560913,0.011476226150989532,0
2447.993132605593,1.0117230415344238,0.011476226150989532,0
2448.0000776180837,0.9954243302345276,0.011476226150989532,2048
2448.0070226297385,1.0069745779037476,0.011476226150989532,0
2448.013967640615,1.0072340965270996,0.011476226150989532,0
2448.020912651491,0.984476625919342,0.011476226150989532,0
2448.0278576623696,0.9906418323516846,0.011476226150989532,0
2448.034802673246,0.9391067028045654,0.011476226150989532,0
2448.041747684123,0.8990134596824646,0.011476226150989532,0
2448.055637703488,0.8515879511833191,0.011476226150989532,2048
2448.06258271279,0.8832573890686035,0.011476226150989532,0
2448.0695277220916,0.8832661509513855,0.011476226150989532,0
2448.076472731395,0.9142112731933594,0.011476226150989532,2048
2448.083417740697,0.9437171816825867,0.011476226150989532,0
2448.0903627492057,0.9617391228675842,0.011476226150989532,0
2448.097307756971,0.9886283874511719,0.011476226150989532,0
2448.111197772504,1.0053919553756714,0.011476226150989532,0
2448.1181427802694,0.9935205578804016,0.011476226150989532,0
2448.1250877880348,0.982005774974823,0.011476226150989532,2048
2448.1320327950275,1.0216478109359741,0.011476226150989532,0
2448.138977801296,0.9883586168289185,0.011476226150989532,2048
2448.145922807566,1.0151886940002441,0.011476226150989532,0
2448.152867813835,0.9965479373931885,0.011476226150989532,0
2448.1598128201044,0.9915239810943604,0.011476226150989532,0
2448.1667578263728,1.0127360820770264,0.011476226150989532,0
2448.173702831886,0.9924193620681763,0.011476226150989532,0
2448.180647836697,1.010781168937683,0.011476226150989532,0
2448.194537846319,1.013067603111267,0.011476226150989532,0
2448.2014828511283,1.0148557424545288,0.011476226150989532,0
2448.2084278559405,0.9841156601905823,0.011476226150989532,0
2448.215372860014,1.016642451286316,0.011476226150989532,0
2448.222317863405,1.0090476274490356,0.011476226150989532,0
2448.2292628667965,0.9987422227859497,0.011476226150989532,0
2448.2362078701863,0.9985235333442688,0.011476226150989532,2048
2448.243152873578,1.0004587173461914,0.011476226150989532,2048
2448.2500978769676,0.9960919618606567,0.011476226150989532,0
2448.257042879643,1.022650957107544,0.011476226150989532,0
2448.263987881651,1.0178260803222656,0.011476226150989532,0
2448.270932883658,0.995223879814148,0.011476226150989532,0
2448.2778778856655,1.0142452716827393,0.011476226150989532,0
2448.2917678896815,1.0200024843215942,0.011476226150989532,0
2448.298712890994,1.003191351890564,0.011476226150989532,0
2448.305657891656,0.987357497215271,0.011476226150989532,2048
2448.312602892317,1.0103408098220825,0.011476226150989532,0
2448.3195478929792,0.9800986647605896,0.011476226150989532,2048
2448.3264928936405,0.9918853640556335,0.011476226150989532,0
2448.3334378943027,1.012601375579834,0.011476226150989532,0
2448.3403828942855,1.0138497352600098,0.011476226150989532,0
2448.3473278936385,1.0105904340744019,0.011476226150989532,0
2448.354272892989,1.0171383619308472,0.011476226150989532,0
2448.3612178923418,0.9925804734230042,0.011476226150989532,2048
2448.368162891692,1.0007301568984985,0.011476226150989532,2048
2448.3751078910427,1.0121369361877441,0.011476226150989532,0
2448.3820528897354,1.0091166496276855,0.011476226150989532,0
2448.38899788781,1.0010591745376587,0.011476226150989532,0
2448.395942885887,0.9914364814758301,0.011476226150989532,0
2448.4028878839613,1.0212918519973755,0.011476226150989532,0
2448.409832882037,1.0067150592803955,0.011476226150989532,0
2448.4167778801116,1.0022484064102173,0.011476226150989532,0
2448.4237228775446,0.9929019808769226,0.011476226150989532,2048
2448.4306678743765,1.0102814435958862,0.011476226150989532,0
2448.4376128712092,0.9933977723121643,0.011476226150989532,0
2448.4445578680425,1.0020569562911987,0.011476226150989532,0
2448.4515028648752,0.9888463616371155,0.011476226150989532,0
2448.458447861709,1.0110318660736084,0.011476226150989532,0
2448.4653928579146,1.0073693990707397,0.011476226150989532,0
2448.4723378535377,0.9972332119941711,0.011476226150989532,0
2448.479282849158,0.9937760233879089,0.011476226150989532,0
2448.4862278447804,1.0102132558822632,0.011476226150989532,0
2448.4931728404013,1.011682391166687,0.011476226150989532,0
2448.5001178360244,1.0070339441299438,0.011476226150989532,2048
2448.5070628310355,1.0069561004638672,0.011476226150989532,0
2448.5140078254785,0.9996045231819153,0.011476226150989532,0
2448.52095281992,1.0088633298873901,0.011476226150989532,0
2448.527897814363,1.0114164352416992,0.011476226150989532,0
2448.534842808804,0.9812108874320984,0.011476226150989532,0
2448.541787803245,1.0068504810333252,0.011476226150989532,0
2448.548732797092,1.0153700113296509,0.011476226150989532,0
2448.5556777903835,0.9806764721870422,0.011476226150989532,0
2448.562622783675,0.9987649917602539,0.011476226150989532,0
2448.5695677769663,0.9971713423728943,0.011476226150989532,0
2448.576512770259,0.9917410016059875,0.011476226150989532,0
2448.5834577635496,1.0095850229263306,0.011476226150989532,0
2448.59040275626,1.001185417175293,0.011476226150989532,0
2448.5973477484285,1.0102053880691528,0.011476226150989532,2048
2448.6112377327677,0.9977666735649109,0.011476226150989532,0
2448.6181827249384,0.9986202716827393,0.011476226150989532,0
2448.625127717108,0.993127167224884,0.011476226150989532,0
2448.6320727087113,0.9882315993309021,0.011476226150989532,0
2448.6390176997847,0.9781606793403625,0.011476226150989532,0
2448.6459626908586,0.9993767738342285,0.011476226150989532,0
2448.6529076819343,0.9988743662834167,0.011476226150989532,2048
2448.659852673008,1.0051977634429932,0.011476226150989532,0
2448.673742654604,0.9909688830375671,0.011476226150989532,2048
2448.68068764461,0.9802572131156921,0.011476226150989532,0
2448.6876326346155,0.986571729183197,0.011476226150989532,0
2448.6945776246203,0.9972915053367615,0.011476226150989532,0
2448.701522614626,0.9856392741203308,0.011476226150989532,0
2448.70846760463,0.9858865737915039,0.011476226150989532,0
2448.7154125940974,0.9841288328170776,0.011476226150989532,0
2448.7223575830576,1.00370454788208,0.011476226150989532,2048
2448.7293025720205,1.0012896060943604,0.011476226150989532,0
2448.7362475609807,0.9736785292625427,0.011476226150989532,0
2448.7431925499436,0.9968158006668091,0.011476226150989532,0
2448.750137538902,0.969202995300293,0.011476226150989532,0
2448.757082527337,1.004031777381897,0.011476226150989532,0
2448.764027515277,0.9967086315155029,0.011476226150989532,0
2448.7709725032196,0.994645893573761,0.011476226150989532,0
2448.7779174911607,0.9979580044746399,0.011476226150989532,0
2448.7848624791013,0.9998389482498169,0.011476226150989532,0
2448.7918074670433,0.9975667595863342,0.011476226150989532,0
2448.798752454468,1.0040894746780396,0.011476226150989532,0
2448.8056974414108,0.9841272830963135,0.011476226150989532,0
2448.8126424283546,0.9787740111351013,0.011476226150989532,0
2448.8195874152984,0.9798910617828369,0.011476226150989532,0
2448.8265324022423,0.9866132736206055,0.011476226150989532,0
2448.8404223756243,0.9936286807060242,0.011476226150989532,0
2448.847367361593,0.9746397137641907,0.011476226150989532,0
2448.8543123475615,0.9809243083000183,0.011476226150989532,0
2448.8612573335276,0.9874677062034607,0.011476226150989532,0
2448.8682023194965,0.9919902682304382,0.011476226150989532,2048
2448.882092290939,0.9896262288093567,0.011476226150989532,0
2448.8890372759515,0.9902710318565369,0.011476226150989532,2048
2448.8959822609654,0.9842180013656616,0.011476226150989532,0
2448.902927245978,0.9961946606636047,0.011476226150989532,0
2448.9098722309914,0.9749510884284973,0.011476226150989532,0
2448.916817216003,0.9946409463882446,0.011476226150989532,0
2448.9237622005326,0.9818389415740967,0.011476226150989532,0
2448.930707184611,0.9848524928092957,0.011476226150989532,2048
2448.9376521686886,0.9774457812309265,0.011476226150989532,0
2448.9445971527675,0.9843026995658875,0.011476226150989532,2048
2448.951542136845,0.9823391437530518,0.011476226150989532,0
2448.9584871209245,0.9750189781188965,0.011476226150989532,0
2448.965432104528,0.9904842376708984,0.011476226150989532,0
2448.9723770876913,0.9927270412445068,0.011476226150989532,0
2448.9862670540147,1.0039860010147095,0.011476226150989532,0
2448.9932120371764,0.9982662200927734,0.011476226150989532,0
2449.0001570203394,0.992554247379303,0.011476226150989532,2048
2449.0071020030377,0.9764764904975891,0.011476226150989532,2048
2449.014046985302,0.9880678057670593,0.011476226150989532,0
2449.0209919675676,0.991097092628479,0.011476226150989532,0
2449.0279369498317,0.9642748832702637,0.011476226150989532,2048
2449.0348819320966,0.9847379922866821,0.011476226150989532,0
2449.0418269143606,1.003867506980896,0.011476226150989532,0
2449.04877189617,1.0012942552566528,0.011476226150989532,0
2449.055716877555,0.9970556497573853,0.011476226150989532,0
2449.0626618589395,0.9921713471412659,0.011476226150989532,2048
2449.0696068403236,0.997443437576294,0.011476226150989532,2048
2449.083496803095,0.9859841465950012,0.011476226150989532,0
2449.090441784032,1.0027178525924683,0.011476226150989532,0
2449.0973867645525,0.9751513004302979,0.011476226150989532,0
2449.1043317450726,0.999198853969574,0.011476226150989532,0
2449.1112767255954,0.9724860191345215,0.011476226150989532,0
2449.1182217061155,0.9966383576393127,0.011476226150989532,0
2449.125166686637,0.9981321692466736,0.011476226150989532,0
2449.13211166672,1.0098860263824463,0.011476226150989532,0
2449.139056646394,0.9814740419387817,0.011476226150989532,0
2449.146001626067,1.0107347965240479,0.011476226150989532,0
2449.15294660574,0.9981297254562378,0.011476226150989532,0
2449.159891585415,0.9905407428741455,0.011476226150989532,0
2449.166836565088,1.0023744106292725,0.011476226150989532,0
2449.1737815443325,1.0016754865646362,0.011476226150989532,0
2449.1807265231737,0.992520272731781,0.011476226150989532,2048
2449.1876715020167,0.994414746761322,0.011476226150989532,0
2449.194616480858,0.9932724237442017,0.011476226150989532,0
2449.2015614596994,1.0032155513763428,0.011476226150989532,0
2449.2085064385415,0.9944016337394714,0.011476226150989532,0
2449.2154514169597,0.982558012008667,0.011476226150989532,0
2449.2223963949837,0.9844805002212524,0.011476226150989532,0
2449.229341373009,0.9954871535301208,0.011476226150989532,0
2449.236286351034,0.9854028820991516,0.011476226150989532,2048
2449.2432313290583,0.9832342863082886,0.011476226150989532,0
2449.250176307083,0.9924250245094299,0.011476226150989532,0
2449.2571212846915,0.9712604284286499,0.011476226150989532,0
2449.2640662619137,0.9735144376754761,0.011476226150989532,0
2449.271011239134,0.9286444187164307,0.011476226150989532,0
2449.2779562163546,0.8972410559654236,0.011476226150989532,0
2449.2849011935746,0.8771447539329529,0.011476226150989532,0
2449.2918461707973,0.8776853084564209,0.011476226150989532,0
2449.298791147609,0.8703015446662903,0.011476226150989532,0
2449.305736124042,0.9105388522148132,0.011476226150989532,0
2449.3126811004745,0.9197247624397278,0.011476226150989532,2048
2449.3196260769055,0.9674698114395142,0.011476226150989532,0
2449.326571053337,0.9691080451011658,0.011476226150989532,0
2449.3335160297665,0.9980234503746033,0.011476226150989532,0
2449.3404610057974,0.9935716390609741,0.011476226150989532,0
2449.347405981451,0.9901326298713684,0.011476226150989532,0
2449.3543509571064,0.9924582242965698,0.011476226150989532,0
2449.36129593276,0.9849032759666443,0.011476226150989532,0
2449.368240908416,0.9841887354850769,0.011476226150989532,2048
2449.37518588407,0.9981381893157959,0.011476226150989532,0
2449.3890758342213,0.9837644100189209,0.011476226150989532,0
2449.3960208091107,0.9890518188476562,0.011476226150989532,0
2449.4029657840015,0.9965298771858215,0.011476226150989532,0
2449.4099107588913,0.9811645746231079,0.011476226150989532,0
2449.4168557337825,1.002066969871521,0.011476226150989532,0
2449.423800708283,0.9951731562614441,0.011476226150989532,2048
2449.4307456824213,0.989696204662323,0.011476226150989532,0
2449.4376906565594,1.0023478269577026,0.011476226150989532,0
2449.444635630698,0.9977350831031799,0.011476226150989532,0
2449.451580604836,0.9836984276771545,0.011476226150989532,0
